Link,Huurprijs,Prijs details,Locatie,m2,Kamers,Specificaties,Interieur,Huurovereenkomst,Bouwjaar,Badkamers,Faciliteiten,Balkon,Tuin,Energie label,Opslag,Parkeren,Type parkeerplaats,Garage,Beschrijving,Verzoek,Tuin m2,Buurt,Stad,Gemiddelde WOZ,Punten oppervlakte,Punten verwarming,Punten sanitair,Punten buitenruimten,Punten energie,Punten parkeerruimten,Punten keuken,Punten WOZ,COROP,Punten,Punten WOZ max,Punten zonder CAP,Overige punten,Punten (checked),Redelijk
https://www.pararius.com/house-for-rent/helmond/cdcc5770/statenlaan,1175,Excludes: Service costs,5708 ZX,92,3,,,,2024,1,"Shower
Skylight
Toilet
Laundry room",Not present,Present,A+++,Present,Yes,Public,Yes,"Description
Lovely house with garden for rent in Helmond with 2 bedrooms in the De Veste district.",FALSE,,De Veste,helmond,388000,86.25,9,8,2,57,0,0,44.41655591,FALSE,206.67,44.41655591,206.6665559,,206.67,
https://www.pararius.com/house-for-rent/leveroy/29d45e7f/houtsberg,1350,,6091 NA,127,6,,,,1957,1,"Blinds
Storage space
Toilet
Laundry room",Not present,Present,D,Present,,,Yes,"Description
Conveniently located house with garden for rent in Leveroy with 3 bedrooms in the Deckerstraat-Bergdijk district.",FALSE,,Deckerstraat-Bergdijk,leveroy,485000,119.0625,18,4,2,14,0,0,49.6764089,FALSE,206.74,49.6764089,206.7389089,,206.74,
https://www.pararius.com/house-for-rent/urmond/924e4360/belikstraat,1200,Excludes: Service costs,6129 PN,142,4,,,Unlimited period,1990,1,"Blinds
Shower
Toilet",Not present,Present,C,Not present,Yes,On private land,Yes,"Description
Spacious house situated in a child-friendly neighbourhood within walking distance of the centre of Urmond and close to roads.
Ground floor:
Entrance with stairs to the 1st floor.
Living room with parquet floor and natural light. Open kitchen with hob, extractor and oven. Scullery with connection for white goods.
Through the utility room you have access to the garage.
Spacious garden.
1st floor:
This floor has 3 bedrooms and a bathroom. The bathroom is completely renovated.
2nd floor:
Fixed staircase to the spacious attic.
Available from 15 November 2021
Basic rent € 875,- p.m.
Deposit € 1.000,-
No rights can be held to this information.",FALSE,,Urmond ten oosten van Julianakanaal,urmond,293000,133.125,12,8,2,22,0,0.75,29.01039424,FALSE,206.89,29.01039424,206.8853942,,206.89,
https://www.pararius.com/house-for-rent/leuth/38a34ae7/wethouder-burgers-stee,1350,,6578 BN,123,5,,Upholstered,,1982,1,"Bath
Shower
Toilet",Not present,"Present (30 m², located on the south-east)",C,Present,Yes,Public,No,"Description
Situated just 15 minutes by car from Nijmegen, in a quiet courtyard and dead end street, semi-furnished familyhouse with 4 bedrooms and a deep backyard.
The house is located in Leuth, a village with a small center where a supermarket is located. In the vicinity is nature area Ooijpolder located, as well as mainroad A325 towards Nijmegen and the German border. In the surrounding villages Beek and Ooij are more shopping facilities, but the center of Nijmegen is located nearby, within aproximately 15 minutes by car.
The property is available for an indefinite period of time with a minimum lease period of 12 months.
Layout:
Entrance, toilet with sink, hallway with pantry where the dishwasher is located. Spacious living room that offers lots of daylight.
Access to the kitchen which is equipped with a fridge/freezer, stove (induction) and extractor fan. From the kitchen you will have access to the spacious backyard with backround access and a storage shed.
First floor:
Landing with access to all rooms. 3 bedrooms, 1 at the front, 2 at the backside and various in size: 6 sqm, 16 sqm and 12 sqm. Bathroom that offers a bathtub with shower, 2nd toilet, washbasin with cupboard space and towel radiator.
Second floor:
Attic with storage and washing machine connection. Large 4th bedroom of aprox 25 sqm.
Specialties:
4 bedroom family house
Semi-furnished level of delivery
Located aproximately 15 minutes from Nijmegen
Located on a quiet courtyard
Available for an indefinite period of time
Minimum lease period 12 months
Energy label A
The advertised rental price is per month and excludes the additonal cost for g/w/e, municipality taxes, cable and internet.
Are you interested in this property? Then contact us for a non-obligational viewing!",FALSE,30,Leuth,leuth,291000,115.3125,15,8,12.5,22,0,4,30.33123868,FALSE,207.14,30.33123868,207.1437387,,207.14,
https://www.pararius.com/house-for-rent/reusel/813eb22e/de-wan,1275,,5541 AL,131,5,,Upholstered,,1979,1,Toilet,Not present,,C,,Yes,,,"Description
FOR RENT: De Wan 3 in Reusel
Are you temporarily looking for a rental home? De Wan 3 might just be the property you're searching for. This beautiful corner house is offered semi-furnished (including flooring, lighting, and window coverings) and is available until the end of May 2026. The home is conveniently located, sustainably finished, and boasts no fewer than 4 bedrooms. Apart from a wardrobe, a desk, and a few shelves in the storage room, the property is empty and free of furniture.
IMPORTANT:
Please note that this home is available for temporary rental only! To ensure that you are genuinely looking for a temporary rental, we kindly request a statement of your motivation for renting this property. For example, if you're awaiting a new construction home or a property transfer, we would love to hear more about it. Without a clear explanation of your temporary rental needs, we are unable to consider your application.
HOW TO EXPRESS YOUR INTEREST:
If you're interested in this home, please send us an email with more information about your family situation, work circumstances, and your current residential address. We will only process applications after receiving this information digitally. In mid-October, we will review the applications and carry out screenings. Of course, viewing the property will also be possible at that time.
Ground Floor:
Entrance hall with laminate flooring and a restroom (with tiled walls, a hanging toilet, and a small sink), as well as a renovated meter cupboard. Cozy Z-shaped living room with laminate flooring, a fireplace with a wood-burning stove, and a practical stair closet. At the rear, there is an open-plan kitchen in a corner arrangement, equipped with a 5-burner gas stove, extractor hood, oven, refrigerator, dishwasher, and instant boiling water tap. A garden room with sliding doors to the garden has been added, featuring a built-in closet and two skylights.
First Floor:
Landing with a built-in closet, access to three spacious bedrooms, all with laminate flooring and plastered walls. Two rooms have double built-in wardrobes, and one bedroom provides access to the balcony. The fully tiled bathroom includes a bathtub/shower combination, toilet, washbasin cabinet, and a designer radiator.
Second Floor:
Attic landing with washing machine connection and access to the central heating space. Large fourth bedroom with a skylight, laminate flooring, and a large sliding-door wardrobe.
Storage:
The spacious storage shed in the garden offers ample storage and space for multiple bicycles.
The backyard is beautifully designed and low-maintenance. The attractive wooden canopy provides a lovely spot to enjoy the sun outdoors!
The front yard is fully paved and offers space for parking a car.
General Information:
Year of construction: 1979
Fully semi-furnished
Bedroom wardrobe + desk available
Living area: 131 m² + garden room + outdoor storage
Energy label: C
Conditions:
Rent: € 1,275 per month
Security deposit: € 6,375 (equivalent to 5 months’ rent)
Gas/water/electricity/internet: to be arranged by the tenant
Rental period: until the end of May 2026 at the latest
Availability: by agreement
Pets: not allowed
Smoking: not permitted indoors
Fireplace use: not permitted
Indoor painting and drilling into walls/ceilings are not allowed
Interested? Please contact us at backoffice@******. Only digital applications that include the requested information will be considered.",FALSE,,Reusel,reusel,374000,122.8125,15,8,0,22,0,2.25,37.46708224,FALSE,207.53,37.46708224,207.5295822,,207.53,
https://www.pararius.com/apartment-for-rent/almere/ab6a715c/stadhuisplein,1400,Excludes: Service costs,1315 XB,120,4,,Upholstered,Unlimited period,2006,1,,Not present,,A,,No,,No,"Description
U HEEFT EEN OBJECTCODE NODIG ALS U ONS BELT. DE CODE IS: 7 9 5 2 6
Bezichtiging
Wij plannen alleen een bezichtiging wanneer u een Qii account heeft aangemaakt en uw gegevens via DigiD aan ons, ter inzage, heeft vrijgegeven. LET OP: Minimaal inkomen van € 67.200,-
LET OP: De foto's in de advertentie zijn ter illustratie
Viewing
We will only schedule a viewing if you have created a Qii account and released your details to us for inspection with DigiD.  PLEASE NOTE: Minimum income of € 67.200,-
Omschrijving
Bent u op zoek naar een huurwoning in Almere?. In het bruisend stadshart van Almere vindt u deze woning in het project 'The Jewel'. Deze 4 kamerwoning van 120 m², inclusief parkeerplek, ligt midden tussen winkels, gezellige restaurantjes, bioscoop en theater. De ruime entree aan het Stadhuisplein geeft via de lift toegang tot het groene binnenterrein.
Indeling
Via de hal, waar tevens het gastentoilet is, komt u binnen in de ruime woonkamer (37 m²). De grote ramen zorgen voor een goede lichtinval. Vanuit de woonkamer heeft u via een schuifpui, toegang tot de tuin. De open keuken (ca 6 m²) heeft een in hoekopstelling geplaatst keukenblok en is voorzien van diverse keuken apparatuur onder andere een inductie kookplaat met afzuiginstallatie, koelkast en vaatwasser. Let op: vriezer is niet inbegrepen.
Op de tweede etage bevinden zich 3 ruime slaapkamer van 21, 14 en 13 m2. In de grootste slaapkamer bevindt zich ook de wasmachine aansluiting. Door de grote raampartijen zijn alle kamers voorzien van veel natuurlijke licht inval.
De badkamer is voorzien van een ligbad, aparte douchehoek, wastafel en tweede toilet. De woning wordt verwarmd middels stadsverwarming.
Bijzonderheden
-Beschikbaar circa per begin november
-Bouwjaar 2006
-Label A
-3 slaapkamers
-Tuin
-Luxe keuken met inbouwapparatuur
-Badkamer met douche en met bad
-Inpandig berging
-Woning wordt ongemeubileerd verhuurd
-Huurder dient zelf zorg te dragen voor het sauzen of behangen van de muren en wanden en het leggen van een vloerbedekking
-Huurprijs per maand € 1.400,- (excl. servicekosten )
-Servicekosten per maand € 120,77 (incl. BTW)
-Huurder dient zelf gas en/of elektra en water aan te vragen
Inkomenseis
-Kredietwaardig en voldoet aan inkomensnormen (48 x de netto huur als bruto jaarinkomen);
-Bij één inkomen dient het bruto jaarsalaris minimaal ca. 48 keer de maandhuur van de woning te zijn (bij deze woning van € 1.400,- huur per maand, is het bruto jaarsalaris dus minimaal € 67.200,-). Bij twee inkomens dienen de twee bruto jaarsalarissen samen minimaal 48 keer de maandhuur van de woning te zijn.
-Waarborgsom van tweemaal de netto huur € 2.800,-
Huurperiode
-Een huurovereenkomst voor ten minste één jaar en wordt daarna automatisch verlengd voor onbepaalde tijd;
-Na de minimale huurperiode van één jaar bedraagt de opzegtermijn voor de huurder één maand;
-De huurperiode kan op elke dag van de maand ingaan. Yvastgoed bepaald de ingangsdatum van de huur.
Toewijzing
-Maximaal twee volwassen personen op de huurovereenkomst;
-Toetsing inkomen op alle contractanten, zegt één contractant op zal er opnieuw een toetsing worden gedaan, is het inkomen onvoldoende dienen alle contractanten op te zeggen;
-Huurder dient stabiel, vast en toereikend inkomen uit werk te hebben;
-Woning wordt niet verhuurd aan studenten;
-Friends-contracten worden niet verstrekt;
-Garantstelling (door bijvoorbeeld ouders) worden niet geaccepteerd;
-De woning kan niet als pied-à-terre worden gehuurd;
-Huurder dient zich op het adres in te schrijven bij de gemeente;
-Huurders van Ymere die een sociale huurwoning achterlaten krijgen voorrang, met uitzondering van een tijdelijk contract;
-Een creditcheck maakt onderdeel uit van onze toewijzingsprocedure, bij aanmelding verleent u hiervoor automatisch toestemming;
Parkeren
U parkeert uw auto in de garage De Diagonaal. U betaalt hiervoor € 60,- euro en een waarborgsom van €10,- voor het toegangsmiddel.
*Deze aanmelding is met zorg samengesteld, de informatie die wordt verstrekt is echter indicatief er kunnen geen rechten aan worden ontleend.",FALSE,,Centrum Stad Zuidoost,almere,364000,112.5,12,4,0,41,0,0,38.24599709,FALSE,207.75,38.24599709,207.7459971,,207.75,
https://www.pararius.com/apartment-for-rent/hengelo/25343e41/wilderinksstraat,1240,Excludes: Service costs,7555 DS,130,3,"Accessible for disabled people, Accessible for seniors",,,2005,1,"Cable TV
Mechanical ventilation
Awnings
Blinds
Shower
Storage space
Toilet
Laundry room",Present,Not present,A,Present,Yes,Public,Yes,"Description
Conveniently located apartment with balcony for rent in Hengelo with 1 bedroom in the Nijverheid district.",FALSE,,Nijverheid,hengelo,278000,121.875,9,8,2,41,0,0,28.33825999,FALSE,210.21,28.33825999,210.21326,,210.21,
https://www.pararius.com/apartment-for-rent/gasselternijveen/8a7529e9/hoofdstraat,1250,,9514 BA,200,4,,Furnished,,1917,1,,,Not present,G,,,,No,"Description
123Wonen The Rental Agent offers:
Spacious recreational apartment on the first floor of a farmhouse
NOTE.. (You cannot register at the address, living here is recreational)
Located in the beautiful Gasselternijveen you will find this spacious apartment in a former bakery.
You have access to a terrace, Wi-Fi, a view of the garden and free parking.
Layout:
* Cozy living room with a dining area, flat-screen TV with cable channels, game console, Nintendo Wii and a CD player.
* Kitchen equipped with a refrigerator, dishwasher and oven.
* Three bedrooms.
* Bathroom with toilet and washbasin.
Features:
- Located on the first floor.
- Three bedrooms
- 39 kilometers from Groningen and 30 kilometers from Emmen.
- Eelde Airport only 28 kilometers away.
- Flat-screen TV with cable channels, game console, Nintendo Wii and a CD player.
- Free parking.
- Registration at the address is not possible.
- Gas advance € 100.00 per month.
- Deposit € 900,00",FALSE,,Gasselternijveen,gasselternijveen,243000,187.5,12,4,0,-15,0,1.5,21.30567686,FALSE,211.31,21.30567686,211.3056769,,211.31,
https://www.pararius.com/house-for-rent/oudewater/a9086f31/oudeweg,1400,Excludes: Service costs,3421 GX,100,4,,Upholstered,Unlimited period,1970,1,,Not present,Present (located on the north-west),C,Not present,Yes,On private land,No,"Description
DETACHED HOUSE AVAILABLE IN A QUIET AREA OF OUDEWATER
Located on Oudeweg in Oudewater, this spacious detached house is available for rent indefinitely.
Through a private driveway and the gated entrance, you’ll enter the large garden, which includes an enormous barn/garage. This space is included in the rent and is ideal for storage or as a hobby room.
Entering through the front door and hallway, you’ll find the bathroom to your left, equipped with a shower and sink. Further down the hall, you’ll enter the spacious, bright living room with an open kitchen. Thanks to windows running the entire length of the house, this is a wonderfully light-filled space with ample possibilities for creating separate sitting and dining areas. The kitchen offers plenty of cabinet storage and more than enough workspace. The open layout of the room allows for constant connection with family members or guests.
This house has four additional rooms, two of which are well-suited as bedrooms. It is possible to set up a third room as a bedroom, though you should note that this bedroom can only be accessed through one of the other bedrooms.
DETAILS
Available indefinitely
Living room with unobstructed views of the fields
Property has a final energy label C
According to the WWS point system, this property qualifies as free sector housing. A current points assessment will be provided to the tenant at the start of the rental period
Large storage area for a washing machine/dryer
A modern kitchen
Hexagonal garage of 60m²
Private driveway
SELECTION PROCEDURE
Rotsvast will determine which applicants responded first based on received emails. Due to the expected large number of responses, not all applicants may be invited. This email must include at least the following information:
Name of tenant(s)
Explanation of the group composition
Gross annual income of tenant(s)
Applications that do not meet these requirements will not be processed.
Invitations for a viewing round are issued based on the order of received emails, and slots are on a “first-come, first-served” basis.
After viewing, an income and reliability screening will be conducted using various (public) registers. The tenant must successfully complete this screening and achieve a top score of 5 stars in our screening tool (Properize). The decision to rent out the property is entirely up to the property owner. If multiple candidates pass the screening, the choice is based on income, screening results, and the tenant’s personal circumstances. Tenants may explain their personal situation during the screening.
Candidates who are not assigned the property after screening have the right to request further explanation and, of course, may review the screening report.
NOTE: Rotsvast represents the owner's interests, who wishes to rent out as of the available date. Upon completing the screening, Rotsvast will directly propose a dossier to the owner. If a dossier has already been accepted, subsequent fully completed dossiers will no longer be considered. It is the responsibility of prospective tenants to submit a complete dossier as quickly as possible. Rotsvast will not actively update tenants on the progress of other candidates' screening processes. In a high-demand housing market, Rotsvast assumes that candidates are aware of the importance of timely action.
Are you interested in this rental property? Contact Rotsvast Gouda to schedule an appointment!
Interested in a viewing? Please contact us at ****** or via ******!",FALSE,,Willeskop,oudewater,659000,93.75,12,8,2,22,4,0,73.77729258,FALSE,212.87,71.12400655,215.5272926,,212.87,
https://www.pararius.com/apartment-for-rent/deventer/7351f464/sint-geertruidenhof,1295,,7415 AA,79,3,,Upholstered,,1939,1,,,Not present,A+++,,,,No,"Description
123Wonen The rental agent of Deventer offers:
Welcome to one of the most special places in Deventer: the former Geertruiden Hospital. This location breathes history! What was once a haven for healing has now been transformed into a contemporary, sustainable place to live while retaining the authentic facades and details that exude so much character and atmosphere.
Block D offers 4 luxurious, spacious rental flats, and you have the chance to become the very first resident very soon! The flats will be completed in mid-December. Welcome to the former Geertruiden Ziekenhuis!
THE APARTMENTS
Discover our 4 unique 3-room flats that will be delivered turnkey. Enjoy tightly finished walls and beautiful PVC floors, so you can enjoy your new home straight away. The properties feature a modern, fully equipped kitchen and bathroom, 2 spacious bedrooms as well as private storage and parking. Ideal for starters or small families, and you can live here indefinitely.
Our single-family homes are not only comfortable, but also sustainable with an A+++ energy label! They are completely gas-free and equipped with a heat pump and underfloor heating for a comfortable and environmentally friendly living environment. Welcome to your new, sustainable home.
LAYOUT
The flat is located on the second floor of the building. Entrance hall with modern toilet and access to all rooms. Spacious living room with lots of light through the large windows. The modern kitchen is equipped with a sink, induction hob, extractor, dishwasher, combination oven and fridge with freezer. Two spacious bedrooms and modern bathroom with walk-in shower, washbasin and design radiator.
Technical room with washer/dryer connection.
The flat has its own storage room (located in another wing of the complex) and private parking.
THE LOCATION
These flats are not only located in a unique historical building, but also in an excellent location. Here you can enjoy the perfect combination of vibrant city life and the tranquillity of nature.
Just five minutes away from the city centre, the train station, beautiful natural areas such as Buitengoed de Kolk and the new park, and the Keizerslanden shopping centre, these flats offer the best of both worlds. Discover the vibrancy of the city and the serenity of nature, all within easy reach. Welcome to the perfect location!
DETAILS
- Start date: mid-December 2024
- Minimum rental period: 12 months
- For rent indefinitely
- Rent price: € 1,295 per month
- Service costs: € 35,00 per month
- Heating costs: € 121,15 (price level 2024) per month (via Eteck: costs for source energy heating, source energy cooling and heat pump rental)
- Rent is excluding water and electricity, internet/television and municipal taxes
- Pets are not allowed
Do you find this property on a website on which we advertise?
Then take a look at our own website: ****** for our current offer!
For more information or a viewing, we warmly invite you to contact 123Wonen Deventer!",FALSE,,Rollecatekwartier,deventer,458000,74.0625,13,8,0,57,0,5.75,56.3164557,FALSE,214.13,56.3164557,214.1289557,,214.13,
https://www.pararius.com/apartment-for-rent/deventer/3b5d70a7/sint-geertruidenhof,1295,,7415 AA,79,3,,Upholstered,,1939,1,,,Not present,A+++,,,,No,"Description
123Wonen The rental agent of Deventer offers:
Welcome to one of the most special places in Deventer: the former Geertruiden Hospital. This location breathes history! What was once a haven for healing has now been transformed into a contemporary, sustainable place to live while retaining the authentic facades and details that exude so much character and atmosphere.
Block D offers 4 luxurious, spacious rental flats, and you have the chance to become the very first resident very soon! The flats will be completed in mid-December. Welcome to the former Geertruiden Ziekenhuis!
THE APARTMENTS
Discover our 4 unique 3-room flats that will be delivered turnkey. Enjoy tightly finished walls and beautiful PVC floors, so you can enjoy your new home straight away. The properties feature a modern, fully equipped kitchen and bathroom, 2 spacious bedrooms as well as private storage and parking. Ideal for starters or small families, and you can live here indefinitely.
Our single-family homes are not only comfortable, but also sustainable with an A+++ energy label! They are completely gas-free and equipped with a heat pump and underfloor heating for a comfortable and environmentally friendly living environment. Welcome to your new, sustainable home.
LAYOUT
The flat is located on the second floor of the building. Entrance hall with modern toilet and access to all rooms. Spacious living room with lots of light through the large windows. The modern kitchen is equipped with a sink, induction hob, extractor, dishwasher, combination oven and fridge with freezer. Two spacious bedrooms and modern bathroom with walk-in shower, washbasin and design radiator.
Technical room with washer/dryer connection.
The flat has its own storage room (located in another wing of the complex) and private parking.
THE LOCATION
These flats are not only located in a unique historical building, but also in an excellent location. Here you can enjoy the perfect combination of vibrant city life and the tranquillity of nature.
Just five minutes away from the city centre, the train station, beautiful natural areas such as Buitengoed de Kolk and the new park, and the Keizerslanden shopping centre, these flats offer the best of both worlds. Discover the vibrancy of the city and the serenity of nature, all within easy reach. Welcome to the perfect location!
DETAILS
- Start date: mid-December 2024
- Minimum rental period: 12 months
- For rent indefinitely
- Rent price: € 1,295 per month
- Service costs: € 35,00 per month
- Heating costs: € 121,15 (price level 2024) per month (via Eteck: costs for source energy heating, source energy cooling and heat pump rental)
- Rent is excluding water and electricity, internet/television and municipal taxes
- Pets are not allowed
Do you find this property on a website on which we advertise?
Then take a look at our own website: ****** for our current offer!
For more information or a viewing, we warmly invite you to contact 123Wonen Deventer!",FALSE,,Rollecatekwartier,deventer,458000,74.0625,13,8,0,57,0,5.75,56.3164557,FALSE,214.13,56.3164557,214.1289557,,214.13,
https://www.pararius.com/apartment-for-rent/deventer/6b522875/sint-geertruidenhof,1295,,7415 AA,79,3,,Upholstered,,1939,1,,,Not present,A+++,,,,No,"Description
123Wonen The rental agent of Deventer offers:
Welcome to one of the most special places in Deventer: the former Geertruiden Hospital. This location breathes history! What was once a haven for healing has now been transformed into a contemporary, sustainable place to live while retaining the authentic facades and details that exude so much character and atmosphere.
Block D offers 4 luxurious, spacious rental flats, and you have the chance to become the very first resident very soon! The flats will be completed in mid-December. Welcome to the former Geertruiden Ziekenhuis!
THE APARTMENTS
Discover our 4 unique 3-room flats that will be delivered turnkey. Enjoy tightly finished walls and beautiful PVC floors, so you can enjoy your new home straight away. The properties feature a modern, fully equipped kitchen and bathroom, 2 spacious bedrooms as well as private storage and parking. Ideal for starters or small families, and you can live here indefinitely.
Our single-family homes are not only comfortable, but also sustainable with an A+++ energy label! They are completely gas-free and equipped with a heat pump and underfloor heating for a comfortable and environmentally friendly living environment. Welcome to your new, sustainable home.
LAYOUT
The flat is located on the second floor of the building. Entrance hall with modern toilet and access to all rooms. Spacious living room with lots of light through the large windows. The modern kitchen is equipped with a sink, induction hob, extractor, dishwasher, combination oven and fridge with freezer. Two spacious bedrooms and modern bathroom with walk-in shower, washbasin and design radiator.
Technical room with washer/dryer connection.
The flat has its own storage room (located in another wing of the complex) and private parking.
THE LOCATION
These flats are not only located in a unique historical building, but also in an excellent location. Here you can enjoy the perfect combination of vibrant city life and the tranquillity of nature.
Just five minutes away from the city centre, the train station, beautiful natural areas such as Buitengoed de Kolk and the new park, and the Keizerslanden shopping centre, these flats offer the best of both worlds. Discover the vibrancy of the city and the serenity of nature, all within easy reach. Welcome to the perfect location!
DETAILS
- Start date: mid-December 2024
- Minimum rental period: 12 months
- For rent indefinitely
- Rent price: € 1,295 per month
- Service costs: € 35,00 per month
- Heating costs: € 121,15 (price level 2024) per month (via Eteck: costs for source energy heating, source energy cooling and heat pump rental)
- Rent is excluding water and electricity, internet/television and municipal taxes
- Pets are not allowed
Do you find this property on a website on which we advertise?
Then take a look at our own website: ****** for our current offer!
For more information or a viewing, we warmly invite you to contact 123Wonen Deventer!",FALSE,,Rollecatekwartier,deventer,458000,74.0625,13,8,0,57,0,5.75,56.3164557,FALSE,214.13,56.3164557,214.1289557,,214.13,
https://www.pararius.com/apartment-for-rent/deventer/73fed1e9/sint-geertruidenhof,1295,,7415 AA,79,3,,Upholstered,,1939,1,,,Not present,A+++,,,,No,"Description
123Wonen The rental agent of Deventer offers:
Welcome to one of the most special places in Deventer: the former Geertruiden Hospital. This location breathes history! What was once a haven for healing has now been transformed into a contemporary, sustainable place to live while retaining the authentic facades and details that exude so much character and atmosphere.
Block D offers 4 luxurious, spacious rental flats, and you have the chance to become the very first resident very soon! The flats will be completed in mid-December. Welcome to the former Geertruiden Ziekenhuis!
THE APARTMENTS
Discover our 4 unique 3-room flats that will be delivered turnkey. Enjoy tightly finished walls and beautiful PVC floors, so you can enjoy your new home straight away. The properties feature a modern, fully equipped kitchen and bathroom, 2 spacious bedrooms as well as private storage and parking. Ideal for starters or small families, and you can live here indefinitely.
Our single-family homes are not only comfortable, but also sustainable with an A+++ energy label! They are completely gas-free and equipped with a heat pump and underfloor heating for a comfortable and environmentally friendly living environment. Welcome to your new, sustainable home.
LAYOUT
The flat is located on the second floor of the building. Entrance hall with modern toilet and access to all rooms. Spacious living room with lots of light through the large windows. The modern kitchen is equipped with a sink, induction hob, extractor, dishwasher, combination oven and fridge with freezer. Two spacious bedrooms and modern bathroom with walk-in shower, washbasin and design radiator.
Technical room with washer/dryer connection.
The flat has its own storage room (located in another wing of the complex) and private parking.
THE LOCATION
These flats are not only located in a unique historical building, but also in an excellent location. Here you can enjoy the perfect combination of vibrant city life and the tranquillity of nature.
Just five minutes away from the city centre, the train station, beautiful natural areas such as Buitengoed de Kolk and the new park, and the Keizerslanden shopping centre, these flats offer the best of both worlds. Discover the vibrancy of the city and the serenity of nature, all within easy reach. Welcome to the perfect location!
DETAILS
- Start date: mid-December 2024
- Minimum rental period: 12 months
- For rent indefinitely
- Rent price: € 1,295 per month
- Service costs: € 35,00 per month
- Heating costs: € 121,15 (price level 2024) per month (via Eteck: costs for source energy heating, source energy cooling and heat pump rental)
- Rent is excluding water and electricity, internet/television and municipal taxes
- Pets are not allowed
Do you find this property on a website on which we advertise?
Then take a look at our own website: ****** for our current offer!
For more information or a viewing, we warmly invite you to contact 123Wonen Deventer!",FALSE,,Rollecatekwartier,deventer,458000,74.0625,13,8,0,57,0,5.75,56.3164557,FALSE,214.13,56.3164557,214.1289557,,214.13,
https://www.pararius.com/house-for-rent/leek/e649ae3b/hazelaar,1295,Excludes: Service costs,9351 ZC,118,4,,Upholstered,Unlimited period,2009,1,"Bath
Toilet",Not present,Present,A,Not present,No,,No,"Description
Charming house with garden for rent in Leek with 3 bedrooms in the Buitengebied ten zuiden van Leek district.",FALSE,,Buitengebied ten zuiden van Leek,leek,432000,110.625,12,4,2,41,0,0,44.98697358,FALSE,214.61,44.98697358,214.6119736,,214.61,
https://www.pararius.com/house-for-rent/bunde/72cd09fb/kalverhof,1350,Excludes: Service costs,6241 CZ,130,4,,Shell,Unlimited period,1987,1,,Not present,Present,B,Not present,Yes,Garage,Yes,"Description
Located in a residential area at a beautiful location, this linked single-family home features three bedrooms, a spacious attic, garden, and garage. The property is situated in Bunde, approximately 6 kilometers from the center of Maastricht, with good connections to the A2 and A79 highways, train connections to Maastricht, Eindhoven, and Heerlen, and various bus services. Bunde offers nearby nature areas such as Bunderbos, Maas and Geuldal, as well as primary and secondary schools, and various sports and shopping facilities.
Through the front garden, you reach the front door. The hallway (4 m²) includes the meter cupboard and a guest toilet (1.3 m²) and provides access to the U-shaped living room with an adjoining simple kitchen without appliances (totaling 39 m²). From the kitchen, you have access to the rear garden (108 m²) with a free back entrance and the garage (18 m²) with a loft.
The staircase leads to the first floor, where you'll find three bedrooms (approximately 14.5 m², 10 m², and 9 m²) and a fully tiled bathroom (6 m²) equipped with a bathtub, separate shower, sink, and a second toilet. A fixed staircase brings you to the attic, where a fourth bedroom (16 m²) has been realized along with an attic storage space (11.5 m²) featuring mechanical ventilation, connections for a washing machine and dryer, and a high-efficiency gas central heating system.
Special Features:
The property is delivered unfurnished.
The Energylabel is B.
Equipped with roof insulation, cavity wall insulation, and double glazing.
Rent: € 1.350 per month, excluding gas, water, and electricity.
Features both front and rear gardens.
Free street parking available.
Bunde has its own train station.",FALSE,,Bunde,bunde,375000,121.875,12,8,2,34,0,0,37.59657373,FALSE,215.47,37.59657373,215.4715737,,215.47,
https://www.pararius.com/apartment-for-rent/eindhoven/abbba1e4/bomanshof,1295,,5611 NS,106,2,,,,1980,1,"Lift
Mechanical ventilation",Not present,Not present,A,,No,,,"Description
Charming apartment for rent in Eindhoven with 1 bedroom in the Elzent-Noord district.",FALSE,,Elzent-Noord,eindhoven,641000,99.375,6,4,-5,41,0,0,70.40685507,FALSE,215.78,70.40685507,215.7818551,,215.78,
