Link,Huurprijs,Locatie,m2,Kamers,Interieur,Huurovereenkomst,Type woning,Bouwjaar,Badkamers,Faciliteiten,Balkon,Tuin,Omschrijving tuin,Energie label,Opslag,Parkeren,Type parkeerplaats,Garage,Beschrijving,Verzoek,Tuin m2,Buurt,Stad,Gemiddelde WOZ,Punten oppervlakte,Punten sanitair,Punten buitenruimten,Punten energie,Punten parkeerruimten,Punten keuken,Punten WOZ,COROP,Punten,Punten WOZ max
https://www.pararius.com/house-for-rent/hoeven/5411896e/haspelstraat,1375.0,4741 SH,80.0,4,Furnished,,,2000.0,1.0,,,Present (310 m²),,B,,,,No,"Description
House with garden for rent in Hoeven with 3 bedrooms in the Verspreide huizen ten zuiden van Hoeven district.",False,310.0,Verspreide huizen ten zuiden van Hoeven,hoeven,444000.0,75.0,4.0,15.0,34,0,0.0,54.235807860262014,False,182.24,54.235807860262014
https://www.pararius.com/house-for-rent/hengelo/27dd61be/piet-muyselaarstraat,1200.0,7558 ZN,103.0,4,,,,1986.0,1.0,,Not present,Present (34 m²),"achtertuin, voortuin",B,Present,Yes,Public,No,"Description
Charming house with garden for rent in Hengelo with 3 bedrooms in the Bovenhoek district.",False,34.0,Bovenhoek,hengelo,308000.0,96.5625,4.0,13.899999999999999,34,0,0.0,34.05804044600839,False,182.52,34.05804044600839
https://www.pararius.com/house-for-rent/zutphen/dee7c551/beukerstraat,1250.0,7201 LC,175.0,3,Shell,Unlimited period,,1391.0,1.0,"Bath
Shower",Not present,Not present,,,Not present,Yes,Permit,No,"Description
Characteristic house for rent in Zutphen with 3 bedrooms in the Laarstraat en omgeving district.",False,,Laarstraat en omgeving,zutphen,273000.0,164.0625,14.0,-5.0,-15,0,0.0,24.812227074235807,False,182.87,24.812227074235807
https://www.pararius.com/apartment-for-rent/nijmegen/2623e772/berg-en-dalseweg,1345.0,6522 BC,55.0,2,Furnished,Temporary rental,,1888.0,1.0,"Cable TV
Intercom
Internet connection
Shower
Toilet",Not present,Not present,,A++,Not present,Yes,,No,"Description
For rent via Holland2Stay: Unique short-stay lofts in Canisiushof, Berg en Dalseweg
ABOUT THIS RESIDENCE
This loft is one of the 120 unique homes for rent at Canisiushof. Coming in through the monumental hallways, you’ll find this loft on the ground floor. Highlights of this home are the high ceiling and extra loft area, looking out over the living room. Speaking about living in a characteristic place!
The open kitchen works great for cooking up your favorite meal while staying in contact with guests in your living room. This modern and dark kitchen has a white counter to top it off. Appliances include an induction plate, fridge with small freezer compartment, dishwasher, and cooker hood. Squeeze plenty of people around the round table, designed for better use of the space.
The bedroom area is located at the upstairs mezzanine. Thanks to this second loft floor, your home has a high ceiling. The bathroom has a big shower with a glass door, a sink with a vanity, and a mirror. The beige-colored tiles give a sense of calmness.
Good to know:
Fully furnished loft (linen included)
Wood-look flooring installed
Blackout curtains to cover up the windows
Kitchen with appliances (induction, dishwasher, fridge, combi oven)
Shared laundry room
Shared laundry
Bike storage in the basement
LOCATION
Canisiushof is located at Berg en Dalseweg in the neighborhood of Hunnerberg, east of Nijmegen’s city center. This neighborhood is well-connected. With Julianapark only 5 minutes away, you’re standing in nature within minutes.
There are two bus stops (Hugo de Grootstraat and Mesdagstraat) along the street.
Get your groceries at one of the supermarkets nearby, like Albert Heijn (450 meters) or Coop (500 meters).
Nijmegen’s city center is only a 15-minute walk or a 5-minute bike ride from Canisiushof.
ABOUT CONTRACT
Short-stay contract for 6 months
Deposit is approx. 1x all-in rent
Income requirement is approx. 3.5x all-in rent
This residence is offered with a short-stay contract. Initially, the residences of Canisiushof are reserved for exchange students, expats, and working professionals who need an urgent temporary housing solution (i.e. due to home renovation, home sale, relationship problems, internship, or temporary work in or around Nijmegen). If you are already living in - or around - Nijmegen, you probably do not meet the conditions to book this residence with a short-stay contract. Note that you cannot rent a short-stay residence if you have been a tenant of Holland2Stay before.
VIEWINGS
Want more information about this property or do you want to book a viewing? Contact us!",False,,Hunnerberg,nijmegen,601000.0,51.5625,14.0,-5.0,52,0,3.25,88.71734815402938,False,183.31,67.4948498908297
https://www.pararius.com/apartment-for-rent/sittard/f0ed1def/rijksweg-noord,1400.0,6136 AE,120.0,4,Shell,Unlimited period,,2024.0,1.0,"Cable TV
Fibre-optic connection
Intercom
Internet connection
Sewer connection
Shower
Storage space
Toilet",Present,Not present,,B,Present,Yes,On private land,No,"Description
Apartment with balcony for rent in Sittard with 3 bedrooms in the Overhoven district.",False,,Overhoven,sittard,230000.0,112.5,8.0,2.0,34,4,0.0,23.36972343522562,False,183.87,23.36972343522562
https://www.pararius.com/apartment-for-rent/deventer/927cb042/herman-boerhaavelaan,1220.0,7415 EX,90.0,3,Upholstered,Unlimited period,,1955.0,1.0,,Present,Not present,,A,Not present,Yes,Public,No,"Description
Lovely apartment with balcony for rent in Deventer with 2 bedrooms in the Rollecatekwartier district.",False,,Rollecatekwartier,deventer,458000.0,84.375,4.0,2.0,41,0,0.0,53.22222222222222,False,184.6,53.22222222222222
https://www.pararius.com/apartment-for-rent/zoetermeer/5ed06960/schoutenhoek,1275.0,2722 EK,103.0,4,,,,2012.0,1.0,"Lift
Mechanical ventilation
Shower
Sliding doors
Storage space
Toilet",Present,Not present,,A+,Present,Yes,Garage,No,"Description
Charming apartment with balcony for rent in Zoetermeer with 3 bedrooms in the Palenstein district.",False,,Palenstein,zoetermeer,284000.0,96.5625,8.0,2.0,47,0,0.0,31.040530800864886,False,184.6,31.040530800864886
https://www.pararius.com/apartment-for-rent/horssen/8115d541/zelksestraat,1250.0,6631 KE,70.0,2,Upholstered,Unlimited period,,2023.0,1.0,Lift,Not present,"Present (10.000 m², located on the south-east)",,A+,Present,Yes,Public,No,"Description
Beautiful apartment with garden for rent in Horssen with 1 bedroom in the Horssen Buitengebied district.",False,10.0,Horssen Buitengebied,horssen,529000.0,65.625,4.0,5.5,47,0,0.0,69.00062383031815,False,185.2,63.07145586400499
https://www.pararius.com/apartment-for-rent/haarsteeg/8856b423/haarsteegsestraat,1395.0,5254 JR,70.0,2,Upholstered,Unlimited period,,2024.0,1.0,"Shower
Toilet",Not present,"Present (63 m², located on the north)",,B,Present,Yes,Public,No,"Description
Beautiful apartment with garden for rent in Haarsteeg with 1 bedroom in the Haarsteeg district.",False,63.0,Haarsteeg,haarsteeg,521000.0,65.625,8.0,15.0,34,0,0.0,67.50155957579538,False,185.37,62.741764660012485
https://www.pararius.com/apartment-for-rent/gronsveld/65cb0c7e/rijksweg,1295.0,6247 AC,100.0,3,Upholstered,Unlimited period,,1990.0,1.0,"Bath
Shower",Not present,,,B,,Yes,,,"Description
Spacious, authentic house with 3 bedrooms. Located on the Rijksweg in Gronsveld with various amenities nearby.
Available for one household
Layout:
Ground floor:
Upon entering, one is received in the hall with beautiful authentic floor tiles. Through the hall one enters the spacious living room which is equipped with laminate flooring. The modern kitchen is equipped with a 4-burner gas hob, dishwasher, fridge freezer and oven.
First floor:
The landing leads to the two bedrooms of 26m2 and 10m2 respectively, fitted with laminate flooring. Also, the bathroom is located on this floor and equipped with shower, second toilet and sink.
Second floor:
On this floor is a spacious bedroom where the original building elements have remained visible. The authentic walls and beams make this an atmospheric space.
Additional info:
- Rental price excl. G/W/E, internent and TV
- No dogs allowed
- Completely renovated apartment
General info:
Just steps away from arterial roads such as the A2. As a result, one is only a few car minutes away from Maastricht, the AZM and the University.",False,,Gronsveld,gronsveld,366000.0,93.75,14.0,0.0,34,0,3.25,40.9825327510917,False,185.98,40.9825327510917
https://www.pararius.com/house-for-rent/leveroy/29d45e7f/houtsberg,1350.0,6091 NA,127.0,6,,,,1957.0,1.0,"Blinds
Storage space
Toilet
Laundry room",Not present,Present,tuin rondom,D,Present,,,Yes,"Description
Conveniently located house with garden for rent in Leveroy with 3 bedrooms in the Deckerstraat-Bergdijk district.",False,,Deckerstraat-Bergdijk,leveroy,485000.0,119.0625,4.0,2.0,14,0,0.0,49.67640889866932,False,188.74,49.67640889866932
https://www.pararius.com/apartment-for-rent/heemstede/51271ec8/haendellaan,1250.0,2102 CW,85.0,3,,Unlimited period,,2013.0,1.0,,Not present,,,A,,No,,No,"Description
U HEEFT EEN OBJECTCODE NODIG ALS U ONS BELT. DE CODE IS: 7 9 3 3 9
Bezichtiging
Wij plannen alleen een bezichtiging wanneer u een Qii account heeft aangemaakt en uw gegevens via DigiD aan ons, ter inzage, heeft vrijgegeven. LET OP: Minimaal inkomen van € 60.000,-
Viewing
We will only schedule a viewing if you have created a Qii account and released your details to us for inspection with DigiD. Minimal income € 60.000,-
Omschrijving
Een ruim 3 kamer appartement gelegen in Heemstede naast het Spaarne ziekenhuis.
Indeling
Gezamenlijke entree met trappenhuis en lift. Hal met doorloop naar de slaapkamers, separaat toilet, badkamer, woonkamer met luxe open keuken. Externe berging.
Bijzonderheden
-Beschikbaar ca. per 1 november ( onder voorbehoud )
-Bouwjaar 2013
-Label A
-Lift aanwezig
-2e etage
-2 slaapkamers
-Balkon
-Luxe keuken met inbouwapparatuur
-Badkamer met douche
-Inpandige en externe berging
-Appartement wordt ongemeubileerd verhuurd
-Huurder dient zelf zorg te dragen voor het sauzen of behangen van de muren en wanden en het leggen van een vloerbedekking
-Huurprijs is exclusief servicekosten van € 41,92 per maand
-Naamplaatje indien het een woning in een complex betreft (éénmalig) € 16,50
-Huurder dient zelf gas en/of elektra en water aan te vragen
Inkomenseis
-Kredietwaardig en voldoet aan inkomensnormen (48 x de netto huur als bruto jaarinkomen);
-Bij één inkomen dient het bruto jaarsalaris minimaal ca. 48 keer de maandhuur van de woning te zijn (bij deze woning van € 1.250,- huur per maand, is het bruto jaarsalaris dus minimaal € 60.000,-). Bij twee inkomens dienen de twee bruto jaarsalarissen samen minimaal 48 keer de maandhuur van de woning te zijn.
-Waarborgsom van tweemaal de netto huur € 2.500,-
Huurperiode
-Een huurovereenkomst voor ten minste één jaar en wordt daarna automatisch verlengd voor onbepaalde tijd;
-Na de minimale huurperiode van één jaar bedraagt de opzegtermijn voor de huurder één maand;
-De huurperiode kan op elke dag van de maand ingaan. Yvastgoed bepaald de ingangsdatum van de huur.
Toewijzing
-Maximaal twee volwassen personen op de huurovereenkomst;
-Toetsing inkomen op alle contractanten, zegt één contractant op zal er opnieuw een toetsing worden gedaan, is het inkomen onvoldoende dienen alle contractanten op te zeggen;
-Huurder dient stabiel, vast en toereikend inkomen uit werk te hebben;
-Woning wordt niet verhuurd aan studenten;
-Friends-contracten worden niet verstrekt;
-Garantstelling (door bijvoorbeeld ouders) worden niet geaccepteerd;
-De woning kan niet als pied-à-terre worden gehuurd;
-Huurder dient zich op het adres in te schrijven bij de gemeente;
-Huurders van Ymere die een sociale huurwoning achterlaten krijgen voorrang, met uitzondering van een tijdelijk contract;
-Een creditcheck maakt onderdeel uit van onze toewijzingsprocedure, bij aanmelding verleent u hiervoor automatisch toestemming;
Parkeren
Op straat is het gratis parkeren.
*Deze aanmelding is met zorg samengesteld, de informatie die wordt verstrekt is echter indicatief er kunnen geen rechten aan worden ontleend.",False,,Schouwbroekerpolder,heemstede,587000.0,79.6875,4.0,0.0,41,0,0.0,70.15669149755972,False,188.99,64.29858319419472
https://www.pararius.com/house-for-rent/harlingen/dea069a2/schokkerhof,1295.0,8862 PL,126.0,5,,Unlimited period,,1983.0,1.0,"Attic
Terrace
Toilet",Not present,Present,,A,,No,,No,"Description
Conveniently located house with garden for rent in Harlingen with 4 bedrooms in the Oosterpark district.",False,,Oosterpark,harlingen,245000.0,118.125,4.0,2.0,41,0,0.0,24.49102377486657,False,189.62,24.49102377486657
https://www.pararius.com/apartment-for-rent/ijmuiden/22ee0540/peperkers,1350.0,1974 VR,88.0,3,Furnished,,,2013.0,1.0,"Lift
Mechanical ventilation
Shower
Storage space
Toilet
Laundry room",Present,Not present,,,,Yes,Garage,No,"Description
PLEASE NOTE: RENTAL TERM MAXIMUM 6 MONTHS
FOR RENT: Spacious apartment with beautiful view in IJmuiden!
With beautiful views over the coast we offer this spacious, furnished apartment. The apartment has a parking space in the underground garage and is available for 6 months.
Entrance into the central hall from where the apartment on the seventh floor can be reached by elevator or stairs. All rooms are accessible from the hall of the apartment. The living room is spacious and bright, thanks to the many windows. There are no fewer than 2 balconies, both of which offer a sunny seating area with a beautiful view! The open kitchen is fully equipped, such as a fridge-freezer, induction hob, extractor hood, combination oven-microwave and dishwasher. In the hall are the toilet and a built-in closet with washing machine. There are two bedrooms, the master bedroom has a double bed and closet. The second bedroom is also furnished with a bed and a large wardrobe. At the end of the hall is the modern bathroom, which is equipped with a walk-in shower, toilet, sink with furniture and a separate closet. Ideal!
This apartment can be called perfect, with the location and spacious rooms. In the underground garage is a private parking space which belongs to the rented property. The house is rented as shown in the photos, minus some personal belongings.
Enthusiastic? Then contact us now to schedule a viewing!
Rental conditions:
rental price including service costs;
rental price excluding gas, electricity, water, internet and television, for which an advance payment of € 400 per month applies;
deposit: 2 months' rent;
rental period maximum 6 months;
income requirement: gross income equal to 3x monthly rent;
subject to approval by the landlord;
subject to a positive outcome of the screening of income data and tenant's identification;
pets allowed;
smoking is not allowed in the house.",False,,Keetbergbuurt,ijmuiden,383000.0,82.5,14.0,2.0,41,0,5.75,45.00555776101628,False,190.26,45.00555776101628
https://www.pararius.com/apartment-for-rent/delfzijl/84534e94/oude-schans,1250.0,9934 CN,200.0,5,Furnished,Unlimited period,,1940.0,1.0,,Not present,Not present,,,Not present,No,,No,"Description
Located in the center of Delfzijl: Fully furnished apartment with 3 bedrooms. Available for up to 4 people. Ideal for expats, companies, Eemshaven.
Layout:
Entrance, spacious living room with bar, separate, fully equipped kitchen, 3 spacious bedrooms, modern bathroom.
Particularities:
Available immediately, all facilities available, fully furnished
For temporary or longer rental
Financial:
Rent: € 1250,00,- excluding utilities and monthly cleaning )approx € 350,00)
Deposit: € 1600,-",False,,Centrum-Delfzijl,delfzijl,154000.0,187.5,10.0,-5.0,-15,0,0.0,13.362445414847162,False,190.86,13.362445414847162
https://www.pararius.com/apartment-for-rent/valkenburg-lb/5342e639/poststraat,1240.0,6301 DZ,75.0,3,Upholstered,,,2002.0,1.0,,Not present,,,,,,,,"Description
This well maintained apartment is located in a prime location in the center of Valkenburg on the second floor of a small-scale apartment complex, accessible via a lift and/or stairwell.
Shopping area, cozy terraces in the immediate vicinity.
A 5-minute walk from the station.
Roads to Maastricht, Heerlen, Aachen and Liège are easily accessible.
Layout
Hall: with laminate flooring, storage cupboard with central heating boiler and toilet.
Toilet: tiled, with hanging toilet and sink.
Living room: 22 m², with laminate flooring and patio doors to the balcony at the rear.
Dining room: 12.5m², with laminate flooring.
Kitchen: 6m², modern kitchen with tiled floor, 4-burner gas stove, plastic worktop, stainless steel sink, extractor hood and refrigerator.
Utility room: for washing machine & dryer, for example.
Bedroom 1: 12 m², with carpet and wardrobe.
Bedroom 2: 12 m², with carpet and wardrobe.
Bathroom: 4.5 m², tiled bathroom with walk-in shower, sink in cabinet.
Basement:
Indoor basement storage: 12m².
Outdoor area:
Balcony.
Rental price: € 1,240 excl. gas, water, electricity and service costs
Details
Service costs: € 90.00 per month.
Deposit: € 1,800.00.
The apartment has plastic frames, fully double glazing.
The apartment has a heat recovery system with its own central heating boiler.
Spray painting walls.
Collective space: bicycle shed
Parking permit via the Municipality of Valkenburg.",False,,Valkenburg,valkenburg lb,589000.0,70.3125,14.0,0.0,41,0,0.75,74.29403202328967,False,192.18,66.11765556768559
https://www.pararius.com/house-for-rent/wemeldinge/23e9833a/middensluis,1350.0,4424 BM,115.0,4,Furnished,Unlimited period,,2000.0,1.0,,Not present,Present,,,Not present,No,,No,"Description
General description of this property
Fully upholstered and furnished terraced house on the harbour of Wemeldinge. The property is located at the Middensluis, has 4 spacious bedrooms built in 2000!
This property is offered for rent ‘TEMPORARY’. The property is available immediately until 30 April 2025!
Are you looking for a temporary bridging rental? Or do you have a short-term work project in Wemeldinge or surroundings, then this property is ideal for you!
The property has all modern conveniences with all supplies and services already active. You only need to bring your suitcase with clothes, you can check in in no time!
Interested in this modern property? Then contact us soon!
Layout of this property
Ground floor:
The following rooms are available on the ground floor:
* Entrance/hallway with meter cupboard;
* Toilet with hand basin and partly tiled;
* Spacious living room with French doors to both front and back gardens.
* Open kitchen equipped with fridge/freezer, oven, gas hob, extractor, dishwasher and sink with mixer tap.
* Also from the kitchen there is direct access to the back garden;
* Staircase which is concealed behind a closed through in the living room;
First floor:
* Landing with access to bedrooms, bathroom and staircase to 2nd floor;
* Bedroom 1, located at the front and furnished with a double bed.
* Bedroom 2, located at the front and furnished as office/study room
* Bedroom 3, located at the rear and furnished with a double bed
* Bathroom, fully tiled, spacious shower cubicle, washbasin, 2nd toilet and washing machine (top loader)
Second floor:
* Open attic space which is furnished as a 4th bedroom.
* In the attic are present a sofa bed, single bed and bunk bed.
* The central heating system and mechanical ventilation unit are present on this floor.
Garden:
* Maintenance-free rear garden present equipped with a garden set;
* Wooden shed for storage bicycles/garden equipment;
* Rear entrance present with public parking behind it;
Rental price and service costs
In addition to the rental price, an amount will also be charged for service costs.
These monthly service charges amount to +/- € 300,00 p/month.
These service charges include the following supplies and services:
- Advance payment for gas, water, electricity
- TV and Internet
- Municipal taxes
Regarding the advance payment for gas, water, electricity, you will receive an overview of the total consumption costs at the end of the rental period.
A deposit of 2x the basic rent will be charged at the start of the rental period.
Rental period
This property is offered for a temporary rental period.
The property will be available until a maximum of 30 April 2025.
Rental periods shorter than 3 months are not desirable.
Additional information
- Located in the harbour of Wemeldinge;
- Built in 2000;
- Spacious terraced house with 4 bedrooms;
- Available immediately;
- Available until 30 April 2025;
- Fully upholstered and furnished;
- Fully equipped with all conveniences, including use of bicycles;
- Charging point for electric cars located directly behind the house;",False,,Wemeldinge,wemeldinge,309000.0,107.8125,14.0,2.0,34,0,4.0,32.733434592747294,False,194.55,32.733434592747294
https://www.pararius.com/apartment-for-rent/enschede/0c2fa120/gronausestraat,1250.0,7534 AR,129.0,4,Upholstered,Unlimited period,,2006.0,1.0,,Not present,Present,,,Present,No,,No,"Description
Located in the pleasant shopping street of Glanerbrug, Enschede, this upstairs apartment will be available for rental from November 1st, 2024.
This upstairs apartment has 3 bedrooms, living room with kitchen, separate bathroom and toilet. The house also has its own garden.
Layout:
Ground floor: Upon entering there is a bedroom as well as a storage room and access to the garden.
First floor:
Landing, 2 bedrooms, toilet, bathroom. The kitchen is separate from the living room, but has just enough space to experience a kitchen-diner feeling. The master bedroom has a walk-in closet and the second bedroom on the first floor has access to the roof terrace.
-Available from November 1st, 2024
-Upholstered (not furnished, meaning it comes with a floor, kitchen etc)
-Free parking in front of the door",False,,Eekmaat,enschede,213000.0,120.9375,10.0,2.0,41,0,0.0,21.21031786330862,False,195.15,21.21031786330862
https://www.pararius.com/apartment-for-rent/nijmegen/f85f8c88/berg-en-dalseweg,1325.0,6522 BC,67.0,2,Furnished,Unlimited period,,2024.0,1.0,,Not present,Not present,,A++,Not present,Yes,Public,No,"Description
Unique Short-Stay Lofts at Canisiushof, Berg en Dalseweg
About This Residence
Welcome to your new home at Canisiushof, where each of the 120 unique lofts offers a distinct living experience. Located on the ground floor, this particular loft impresses with its high ceilings and an additional loft area overlooking the living room—perfect for those who appreciate character and charm.
The modern, open kitchen is ideal for cooking your favorite meals while staying engaged with guests in the living room. It features a sleek dark design with a contrasting white countertop, complete with an induction cooktop, fridge with freezer compartment, dishwasher, and cooker hood. The round dining table maximizes space, making it perfect for gatherings.
Upstairs, the mezzanine offers a dedicated study area, while the basement suite houses the cozy bedroom, accessible by stairs. The ensuite bathroom is a tranquil retreat with a large glass-door shower, a vanity sink, and calming beige tiles.
Highlights:
Fully furnished loft, including linen
Stylish wood-look flooring
Blackout curtains for privacy
Modern kitchen with top-notch appliances (induction cooktop, dishwasher, fridge, combi oven)
Access to a shared laundry room
Secure bike storage in the basement
Location
Situated on Berg en Dalseweg in the Hunnerberg neighborhood, Canisiushof boasts a prime location just east of Nijmegen’s city center. Enjoy the convenience of excellent connectivity and nature at your doorstep, with Julianapark just a 5-minute walk away.
Two bus stops (Hugo de Grootstraat and Mesdagstraat) are conveniently located along the street.
Supermarkets like Albert Heijn (450 meters) and Coop (500 meters) are nearby for all your grocery needs.
Nijmegen’s city center is just a 15-minute walk or a 5-minute bike ride away.
Contract Details
Short-stay contract
Duration: Maximum 6 months, minimum 1 month. Perfect landing spot!
Deposit: Approximately 1 month's all-in rent
Who Is This For?
Canisiushof lofts are ideal for (exchange) students, expats, and professionals in need of temporary housing due to home renovation, sale, relationship changes, internships, or short-term work assignments in or around Nijmegen.
Viewings
Interested in learning more or scheduling a viewing? Contact us directly to explore this unique living opportunity at Canisiushof!",False,,Hunnerberg,nijmegen,601000.0,62.8125,14.0,-5.0,52,0,3.25,80.17095743987485,False,195.45,68.38704095515871
https://www.pararius.com/house-for-rent/reusel/813eb22e/de-wan,1275.0,5541 AL,131.0,5,Upholstered,,,1979.0,1.0,Toilet,Not present,,,C,,Yes,,,"Description
FOR RENT: De Wan 3 in Reusel
Are you temporarily looking for a rental home? De Wan 3 might just be the property you're searching for. This beautiful corner house is offered semi-furnished (including flooring, lighting, and window coverings) and is available until the end of May 2026. The home is conveniently located, sustainably finished, and boasts no fewer than 4 bedrooms. Apart from a wardrobe, a desk, and a few shelves in the storage room, the property is empty and free of furniture.
IMPORTANT:
Please note that this home is available for temporary rental only! To ensure that you are genuinely looking for a temporary rental, we kindly request a statement of your motivation for renting this property. For example, if you're awaiting a new construction home or a property transfer, we would love to hear more about it. Without a clear explanation of your temporary rental needs, we are unable to consider your application.
HOW TO EXPRESS YOUR INTEREST:
If you're interested in this home, please send us an email with more information about your family situation, work circumstances, and your current residential address. We will only process applications after receiving this information digitally. In mid-October, we will review the applications and carry out screenings. Of course, viewing the property will also be possible at that time.
Ground Floor:
Entrance hall with laminate flooring and a restroom (with tiled walls, a hanging toilet, and a small sink), as well as a renovated meter cupboard. Cozy Z-shaped living room with laminate flooring, a fireplace with a wood-burning stove, and a practical stair closet. At the rear, there is an open-plan kitchen in a corner arrangement, equipped with a 5-burner gas stove, extractor hood, oven, refrigerator, dishwasher, and instant boiling water tap. A garden room with sliding doors to the garden has been added, featuring a built-in closet and two skylights.
First Floor:
Landing with a built-in closet, access to three spacious bedrooms, all with laminate flooring and plastered walls. Two rooms have double built-in wardrobes, and one bedroom provides access to the balcony. The fully tiled bathroom includes a bathtub/shower combination, toilet, washbasin cabinet, and a designer radiator.
Second Floor:
Attic landing with washing machine connection and access to the central heating space. Large fourth bedroom with a skylight, laminate flooring, and a large sliding-door wardrobe.
Storage:
The spacious storage shed in the garden offers ample storage and space for multiple bicycles.
The backyard is beautifully designed and low-maintenance. The attractive wooden canopy provides a lovely spot to enjoy the sun outdoors!
The front yard is fully paved and offers space for parking a car.
General Information:
Year of construction: 1979
Fully semi-furnished
Bedroom wardrobe + desk available
Living area: 131 m² + garden room + outdoor storage
Energy label: C
Conditions:
Rent: € 1,275 per month
Security deposit: € 6,375 (equivalent to 5 months’ rent)
Gas/water/electricity/internet: to be arranged by the tenant
Rental period: until the end of May 2026 at the latest
Availability: by agreement
Pets: not allowed
Smoking: not permitted indoors
Fireplace use: not permitted
Indoor painting and drilling into walls/ceilings are not allowed
Interested? Please contact us at backoffice@******. Only digital applications that include the requested information will be considered.",False,,Reusel,reusel,374000.0,122.8125,14.0,0.0,22,0,2.25,37.46708223607454,False,198.53,37.46708223607454
https://www.pararius.com/apartment-for-rent/vught/84183732/heunpark,1350.0,5261 WC,95.0,2,Furnished,,,2000.0,1.0,,Present,Not present,,B,,,,No,"Description
Furnished living space in well-maintained apartment complex 'De Heun', centrally located in Vught, with one bedroom, sunny balcony and private parking space!
Are you interested?
Please request a viewing via the website. Requests cannot be processed by telephone!
The house is located in a very quiet area of Vught but still close to all amenities. Both the center of Vught and supermarket(s) and other amenities are available at a short distance. The popular beach pavilion 'De Ijzeren Man' is a 12-minute bike ride away for (beach) activities or a nice afternoon of drinks.
Description of the house;
At the fourth floor when entering the house through the spacious hall to the living room, you immediately notice the pleasant light and the spacious feeling due to the unobstructed view.
The open kitchen has sufficient cupboard space, a nice worktop and a built-in refrigerator, induction hob with extractor and a dishwasher. Adjacent to the living room you have an indoor utility room with a table-top freezer, the washing machine and dryer.
Through the hall you have access to the bathroom with a wide washbasin with furniture and a walk-in shower. This is also equipped with a urinal.
Next to the bathroom you will find the bedroom, equipped with a double bed, wardrobe wall with full-length mirror and a chest of drawers. This bedroom is light and has a tilt and turn window that also provides sufficient ventilation.
The entire house is decorated with upholstery and also furniture.
This ready-to-move-in house is habitable from October 30 for a pleasant stay for a period of up to 5.5 months.
The basic rent is € 1350, - per month excluding the consumption costs of facilities such as gas, water, electricity and TV, internet.
Service costs are € 65, - per month. The deposit is equal to two months' rent, or € 2700, -.
Distances to various facilities:
* 7 minutes by bike to Vught Station;
* 6 minutes by car to Central Station 's-Hertogenbosch
* Within 10 minutes by car you can reach the city center of 's-Hertogenbosch
In addition, there are many walking and cycling routes in the vicinity!",False,,Taalstraat en omgeving,vught,533000.0,89.0625,14.0,2.0,34,0,4.75,60.50011491611124,False,204.31,60.50011491611124
https://www.pararius.com/apartment-for-rent/gasselternijveen/8a7529e9/hoofdstraat,1250.0,9514 BA,200.0,4,Furnished,,,1917.0,1.0,,,Not present,,G,,,,No,"Description
123Wonen The Rental Agent offers:
Spacious recreational apartment on the first floor of a farmhouse
NOTE.. (You cannot register at the address, living here is recreational)
Located in the beautiful Gasselternijveen you will find this spacious apartment in a former bakery.
You have access to a terrace, Wi-Fi, a view of the garden and free parking.
Layout:
* Cozy living room with a dining area, flat-screen TV with cable channels, game console, Nintendo Wii and a CD player.
* Kitchen equipped with a refrigerator, dishwasher and oven.
* Three bedrooms.
* Bathroom with toilet and washbasin.
Features:
- Located on the first floor.
- Three bedrooms
- 39 kilometers from Groningen and 30 kilometers from Emmen.
- Eelde Airport only 28 kilometers away.
- Flat-screen TV with cable channels, game console, Nintendo Wii and a CD player.
- Free parking.
- Registration at the address is not possible.
- Gas advance € 100.00 per month.
- Deposit € 900,00",False,,Gasselternijveen,gasselternijveen,243000.0,187.5,10.0,0.0,-15,0,1.5,21.305676855895197,False,205.31,21.305676855895197
