Link,Huurprijs,Locatie,m2,Kamers,Interieur,Huurovereenkomst,Type woning,Bouwjaar,Badkamers,Faciliteiten,Balkon,Tuin,Omschrijving tuin,Energie label,Opslag,Parkeren,Type parkeerplaats,Garage,Beschrijving,Verzoek,Tuin m2,Buurt,Gemeente,Gemiddelde WOZ,Punten
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,208000.0,118.72
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,157000.0,110.74
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,216000.0,119.34
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,333000.0,136.47
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,258000.0,125.62
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,275000.0,127.94
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,308000.0,133.52
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,252000.0,125.15
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,279000.0,129.26
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,233000.0,122.67
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,260000.0,125.77
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,189000.0,115.24
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,335000.0,137.62
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,437000.0,152.58
https://www.pararius.com/apartment-for-rent/purmerend/20424e81/nieuwstraat,965.0,1441 CK,56.0,2,Furnished,Temporary rental,,1979.0,1.0,"Lift
Intercom
Shower",Present,Not present,,C,Present,Yes,,No,"Description
For rent: fully furnished 1-bedroom apartment (November 15, 2024 - April 1, 2025)
This charming, fully furnished 1-bedroom apartment is available for rent from November 15, 2024, to April 1, 2025. Located in a peaceful spot above the Willem Eggert shopping center, right in the heart of the bustling city center, this apartment offers a sunny southwest-facing balcony with a view of Nieuwstraat.
Layout:
The apartment is located on the 3rd floor, accessible via stairs or elevator from the central entrance. Upon entering through your private entrance, you'll find a cozy living room with beautiful laminate flooring and plastered walls. The furniture, as seen in the photos, creates a modern and comfortable atmosphere. The living room opens onto the balcony.
The open kitchen provides plenty of storage and workspace and is equipped with an oven, stove with extractor fan, and a fridge with freezer compartment. The spacious bedroom, located near the entrance, leads to the bathroom, which features a walk-in shower, vanity unit, and a washer and dryer. There is also a separate toilet. Additionally, you have access to a shared storage area on the same floor.
Location:
This apartment is centrally located, with the Willem Eggert shopping center just around the corner. Other amenities such as restaurants, cafÃs, gyms, a medical center, and public transport are all within walking distance.
Details:
Available from November 15, 2024, to April 1, 2025.
Fully furnished.
Sunny southwest-facing balcony.
Shared storage space on the same floor.
Maximum 2 adults.
1 small pet (cat or small dog) is allowed, provided it is house-trained and well-behaved. No large pets.
Interested? Contact us for more information or to schedule a viewing!",False,,Binnenstad,purmerend,361000.0,140.65
https://www.pararius.com/apartment-for-rent/groningen/f6682c6e/heresingel,1000.0,9711 EV,50.0,2,,Temporary rental,,1885.0,,,Not present,Present,,,,,,,"Description
Living on the Heresingel in Groningen: Your Ideal City Home for 12 Months
Have you been looking for the perfect place to live for a while? We have exactly what you need - an apartment available for up to 12 months from 01-08-2024. This great apartment is located on the Heresingel in bustling Groningen, just a stone's throw from the heart of the city.
Important Details:
Available from 01-08-2024
Possibility to share the apartment with a maximum of 2 residents
Shared bicycle storage for your convenience
Unfurnished
Rental price of €1000.00 all-in: no hidden costs
Suitable for Couples and 2 friends
Whether you're a couple looking for a romantic spot or two friends looking to live together, this apartment offers the perfect living space for you and your roommates.
Please note: Are you interested in an independent home or room at Tuitman Vastgoed? Then respond via the advertisement or by email with an extensive introduction about yourself, including a description of your income. Based on this information we will or will not invite you for a viewing. If no information is provided, we will not respond. IT IS NOT POSSIBLE TO SCHEDULE A VIEWING BY PHONE.
There is currently a major shortage of rental properties in the Netherlands. As a result, we receive a large number of requests from home seekers. Unfortunately, we cannot respond to every request, which means we may not be able to process your request. We ask for your understanding for this.
Although our advertisement is drawn up with care, it is possible that information in the final rental may differ from the advertisement. The rental agreement is always leading. No rights can be derived from this advertisement.
Good landlordship: Tuitman Vastgoed has a landlord's permit. All our rental prices in the rental agreement are in accordance with applicable legislation. No rights can be derived from the rental prices in the advertisement.",False,,Binnenstad-Zuid,groningen,283000.0,
https://www.pararius.com/apartment-for-rent/groningen/f6682c6e/heresingel,1000.0,9711 EV,50.0,2,,Temporary rental,,1885.0,,,Not present,Present,,,,,,,"Description
Living on the Heresingel in Groningen: Your Ideal City Home for 12 Months
Have you been looking for the perfect place to live for a while? We have exactly what you need - an apartment available for up to 12 months from 01-08-2024. This great apartment is located on the Heresingel in bustling Groningen, just a stone's throw from the heart of the city.
Important Details:
Available from 01-08-2024
Possibility to share the apartment with a maximum of 2 residents
Shared bicycle storage for your convenience
Unfurnished
Rental price of €1000.00 all-in: no hidden costs
Suitable for Couples and 2 friends
Whether you're a couple looking for a romantic spot or two friends looking to live together, this apartment offers the perfect living space for you and your roommates.
Please note: Are you interested in an independent home or room at Tuitman Vastgoed? Then respond via the advertisement or by email with an extensive introduction about yourself, including a description of your income. Based on this information we will or will not invite you for a viewing. If no information is provided, we will not respond. IT IS NOT POSSIBLE TO SCHEDULE A VIEWING BY PHONE.
There is currently a major shortage of rental properties in the Netherlands. As a result, we receive a large number of requests from home seekers. Unfortunately, we cannot respond to every request, which means we may not be able to process your request. We ask for your understanding for this.
Although our advertisement is drawn up with care, it is possible that information in the final rental may differ from the advertisement. The rental agreement is always leading. No rights can be derived from this advertisement.
Good landlordship: Tuitman Vastgoed has a landlord's permit. All our rental prices in the rental agreement are in accordance with applicable legislation. No rights can be derived from the rental prices in the advertisement.",False,,Binnenstad-Zuid,groningen,435000.0,
https://www.pararius.com/apartment-for-rent/groningen/f6682c6e/heresingel,1000.0,9711 EV,50.0,2,,Temporary rental,,1885.0,,,Not present,Present,,,,,,,"Description
Living on the Heresingel in Groningen: Your Ideal City Home for 12 Months
Have you been looking for the perfect place to live for a while? We have exactly what you need - an apartment available for up to 12 months from 01-08-2024. This great apartment is located on the Heresingel in bustling Groningen, just a stone's throw from the heart of the city.
Important Details:
Available from 01-08-2024
Possibility to share the apartment with a maximum of 2 residents
Shared bicycle storage for your convenience
Unfurnished
Rental price of €1000.00 all-in: no hidden costs
Suitable for Couples and 2 friends
Whether you're a couple looking for a romantic spot or two friends looking to live together, this apartment offers the perfect living space for you and your roommates.
Please note: Are you interested in an independent home or room at Tuitman Vastgoed? Then respond via the advertisement or by email with an extensive introduction about yourself, including a description of your income. Based on this information we will or will not invite you for a viewing. If no information is provided, we will not respond. IT IS NOT POSSIBLE TO SCHEDULE A VIEWING BY PHONE.
There is currently a major shortage of rental properties in the Netherlands. As a result, we receive a large number of requests from home seekers. Unfortunately, we cannot respond to every request, which means we may not be able to process your request. We ask for your understanding for this.
Although our advertisement is drawn up with care, it is possible that information in the final rental may differ from the advertisement. The rental agreement is always leading. No rights can be derived from this advertisement.
Good landlordship: Tuitman Vastgoed has a landlord's permit. All our rental prices in the rental agreement are in accordance with applicable legislation. No rights can be derived from the rental prices in the advertisement.",False,,Binnenstad-Zuid,groningen,341000.0,
https://www.pararius.com/apartment-for-rent/dordrecht/d2067c4e/tjongerstraat,985.0,3313 BK,77.0,3,,,,1970.0,1.0,,Present,,,G,,,,,"Description
Beautiful apartment with balcony for rent in Dordrecht in the Merwedepolder-Oost district.",False,,Merwedepolder-Oost,dordrecht,224000.0,88.89
